Date,PMCC,PMCC_budget,CoveredCall,BuyHold,LeapsOnly
2008-12-18,220536.21759333578,280018.78603098064,244111.45974855515,162463.86815760392,139476.8080701145
2008-12-19,220805.24180776635,280129.7389806933,243541.21838231705,163136.7338769068,140307.8502440457
2008-12-22,218636.3053796844,272279.0186447984,238877.0973010184,158299.87561030017,137748.78921703115
2008-12-23,217638.97447664174,268045.7535724708,237132.00274806793,156701.68332991865,136811.3070939006
2008-12-24,217173.61489996393,266711.04437469004,236869.89637555133,156298.20300134644,136316.39776264713
2008-12-25,216995.1426901729,265967.18496332323,237168.6300259115,156298.2032111399,136066.9204544731
2008-12-26,216843.63088028654,265320.70378695603,237430.13048203127,156298.1976666089,135855.08184584373
2008-12-29,217625.38052028004,267597.49832457583,239639.20049547602,157573.4017802669,136334.01270770645
2008-12-30,219798.11389110412,275858.1808376238,244592.1668055751,161211.66014169878,138048.1942438395
2008-12-31,220232.10887630592,276777.2873913187,245781.85747137366,161974.27307513726,138299.74857484482
2009-01-01,219917.93909411298,275484.4272599748,246152.2509125281,161974.27173278932,137923.41428855693
2009-01-02,224331.52138721044,291720.8308214298,255267.12098507475,169380.5273607255,141718.93036800707
2009-01-05,224717.2335907441,292274.3662610802,256146.93502315073,169888.5021624135,142154.51244126065
2009-01-06,226389.97709570048,298535.63355966954,260470.69824161864,173614.17076424582,143735.7698347877
2009-01-07,224694.32902007145,291995.54567238584,257830.59667262447,171106.37142583408,141963.42427400214
2009-01-08,223196.15533246528,286286.65186734736,256230.36630012956,169451.3910351953,140651.96955602427
2009-01-09,221659.30515205083,280103.46552600927,253343.02759232518,167251.69122492077,139597.50653418392
2009-01-12,220420.2594045199,275069.87532745843,251846.55973797428,165385.06724192516,138112.2086760772
2009-01-13,218309.5573538132,267043.98701301496,248399.5786903187,163174.36275397398,136821.29686537661
2009-01-14,213946.68121885444,250432.82981528336,235773.799088316,154118.83570829776,133348.22716303184
2009-01-15,212471.4916587061,243845.36191167147,231144.8718018901,151064.73781775226,132358.02060977125
2009-01-16,213536.42315959034,248351.087076153,231577.28321932617,151580.5116863489,133178.24720760362
2009-01-19,213222.2876589208,246538.38991120982,230617.80872176203,150198.4975852489,132655.40355905984
2009-01-20,213049.48232959292,245206.00083719124,226275.38388704517,147066.9674995086,132425.4134992543
2009-01-21,212893.96887134959,244697.56460255577,225862.91223947587,146640.3194470055,132080.26545835286
2009-01-22,211879.7693697211,240829.19038900686,222598.9997793209,144019.79700714906,131036.1998615765
2009-01-23,210777.05776214413,236832.53176995303,217318.14631605876,140133.0434745476,130015.43384848075
2009-01-26,213631.77469735275,248201.3135856441,226956.95810344524,147325.0542255005,132241.33500808777
2009-01-27,213147.85816285718,246132.9649436638,225804.40026255016,146367.66117275984,131862.5608086497
2009-01-28,216954.5363066004,260172.47065318405,235591.29267170257,155573.0195143374,135805.38899033584
2009-01-29,215760.23797274934,255859.28437005324,232648.5598744235,152346.25362231463,134367.40285388194
2009-01-30,215275.66687324678,253078.27932111608,231297.63168071778,151396.05106527038,134051.6340344682
2009-02-02,214842.55027602037,250858.97929581295,229047.40713384445,148990.169401763,133433.1935970073
2009-02-03,215411.84822690723,253598.20154736278,231053.0325202517,150421.2364063537,133944.905168487
2009-02-04,218147.3629863509,264508.99267996073,237512.60683180531,156037.64148143117,136581.5743385771
2009-02-05,218315.15574879918,265091.6461399383,238064.6582473789,156082.7322857874,136568.91771173108
2009-02-06,220552.97305515292,273762.63564648206,242834.53069860835,161438.13136144992,138989.651073842
2009-02-09,221919.74247605074,278632.94401319465,246117.7731622511,163613.74051656734,139998.55443536292
2009-02-10,219510.07489785517,269635.1395679001,239131.0191251518,156395.08792288037,136747.74798524257
2009-02-11,220453.62042978537,273158.9195378458,240469.32140737248,157544.5855912949,137540.348378432
2009-02-12,218903.15660783264,266711.52272261237,236166.33539365823,154043.76026176842,136132.53549682253
2009-02-13,220056.71634104144,271342.43601808185,239539.05331805407,156391.2710128912,137000.12930645148
2009-02-16,220007.57206035955,270574.2907504008,239468.08518305485,155717.34236096957,136733.44617221272
2009-02-17,217809.0357172946,262218.6622715418,233735.09220033113,151259.64661098926,134749.04859183927
2009-02-18,217706.78104291772,262320.4642324153,234739.40082714116,151640.05759978274,134613.11140188653
2009-02-19,216395.4893470954,255690.15903084283,233389.51575112224,151248.07829277663,134155.7781551911
2009-02-20,213122.4593231988,242949.22633392355,221610.39229955638,142648.4862283991,131531.42774936112
2009-02-23,212589.6569929842,241265.68967135716,220225.96195329723,140969.60049936877,130764.41949344025
2009-02-24,211466.06249915418,237116.72632875826,218002.37076970385,139041.12752326764,129723.46725571818
2009-02-25,211341.66395405142,236068.4802249012,218312.7023803746,139197.0626542142,129566.01716494988
2009-02-26,212539.58864425818,240680.85226124665,222878.8523624334,142949.240704488,130412.07519944325
2009-02-27,211095.47120213398,234784.0274032537,217401.86875529774,138610.62217162037,129090.33086701862
2009-03-02,208937.60856612626,227036.69447920562,209597.48190533603,132712.90458850435,127311.17321028151
2009-03-03,208236.26505617137,224640.92285889428,208017.73061870347,131589.91739165073,126827.9443552169
2009-03-04,212314.87038691004,239593.71453043664,218420.98711633345,139373.5911670446,130499.18447449514
2009-03-05,209565.03202197395,229449.19069816478,209447.77224397293,132707.23548136553,128051.18671529107
2009-03-06,208393.18795488623,225238.4437021276,204729.62906645512,129433.26101183433,127097.60812027747
2009-03-09,208098.21942473223,223788.77847398107,203400.7652485926,128385.81848920626,126743.47144996232
2009-03-10,212236.09147581892,240703.7342253679,218450.36504042038,138885.82575694582,129998.4749350043
2009-03-11,212074.07196323777,241720.80625030087,220753.79283728043,140686.68485481583,130023.79175590786
2009-03-12,211723.41138899623,240993.43941855244,222010.4232891766,141594.2849811165,129723.89418074764
2009-03-13,211397.54904362583,239334.0020149043,222287.99674464628,141586.9359001931,129341.14599556055
2009-03-16,212980.13114173745,245767.8912455211,228507.3540222539,146129.6206010048,130542.05836801855
2009-03-17,212124.68266746466,242175.27987790905,227485.03181593117,145071.68451949567,129819.73373197744
2009-03-18,211522.35421640082,240405.67845732713,227814.8451553169,145034.88631401534,129278.52099109063
2009-03-19,211892.88948129315,244228.56243326413,229593.66842426872,146235.44040405602,129351.52843037665
2009-03-20,211409.25364968454,242268.0749440646,229757.1640649736,146267.5335030915,129187.91815357644
2009-03-23,212311.1942826926,245559.92045577182,234467.07727661025,149840.29820715712,129978.273479995
2009-03-24,211955.28822042508,244197.55708197545,234518.28081594504,149336.49853268047,129450.75137877504
2009-03-25,211499.61886934857,242576.29908563613,233859.31099415207,148388.67534510983,128788.75343434254
2009-03-26,211252.68454106903,241434.50197339916,234206.4922449463,148395.4258169576,128479.44585962298
2009-03-27,210360.51016410076,237883.96668303528,232212.23720265072,146461.73182576834,127493.33312638935
2009-03-30,208206.83459634907,229601.9558242402,223792.8047126773,139929.95925055823,125310.33396388545
2009-03-31,209971.58811351695,236096.84675003492,230851.1920511048,144890.97727460487,126772.13379611423
2009-04-01,210730.075042332,238744.18718876323,235189.28689543178,147823.54100231433,127378.82043908819
2009-04-02,214431.9570777787,253485.82301649256,245933.9258651331,157251.74729201503,131242.71949160172
2009-04-03,213857.36621229982,250799.20104698336,245295.29134419098,156300.12205656877,130721.72277113794
2009-04-06,213022.4232731834,246935.88793564687,243283.74929509012,153434.1259138372,129327.26289640018
2009-04-07,211842.3773047065,242196.4749723271,240509.43417260933,150863.93227709015,128032.21541778155
2009-04-08,212217.43059298518,244038.83397339366,242402.19081513642,152065.7541344056,128245.91632247975
2009-04-09,213791.22375972336,250378.25153401756,247469.313252429,156107.26390725476,129788.75077666643
2009-04-10,213715.87073937492,249981.86479331058,247900.65326104473,156107.26588270155,129597.17335548648
2009-04-13,213707.49080295934,249651.40992909812,249054.7029908114,156107.26503141975,129237.1382123093
2009-04-14,214910.82656739993,254026.55198585097,252198.6697324542,158823.48040819666,130217.5659204007
2009-04-15,214461.33964694128,251637.0948356872,251795.085304071,157612.27537266887,129549.00877791793
2009-04-16,215696.61619270244,256213.95250467732,255364.17663638518,160179.4105348418,130438.17880082036
2009-04-17,216866.3731249421,260660.2339268103,257361.934085703,162604.17798690696,131605.92306064404
2009-04-20,211840.94687545122,244255.59420791955,248835.77020425664,155535.8096605441,127478.62836256587
2009-04-21,212455.50068356373,246153.57435348773,250091.03060912027,156438.57216083296,127892.29474126986
2009-04-22,214929.013725592,251831.13161714835,254761.28747898806,159691.55819118078,130114.24956983098
2009-04-23,216044.986821271,254990.77086144662,256684.49420228202,161256.10775863985,131103.08917734437
2009-04-24,219557.61157714462,264187.220247752,262969.52965945576,167482.4857421227,135513.07500785255
2009-04-27,220004.1920732643,265516.55933969177,263259.23328410037,166940.26595808813,135063.64540968215
2009-04-28,217970.68224304816,260444.90190216174,258582.6330660073,162942.5275311405,132465.0193577376
2009-04-29,220524.5950342282,266620.8201071282,263190.9346723693,167093.16197034236,135283.90336465588
2009-04-30,222673.92290938104,271277.2242814512,267183.87900932983,170254.18489695428,137531.5634365079
2009-05-01,222984.68833237348,272010.82719226804,267561.1925529188,170254.1771758569,137488.68796994284
2009-05-04,225928.80641281957,279258.8798615933,273720.3110400789,176161.26127251348,141642.67855914938
2009-05-05,225984.4912499433,279245.8072697796,273482.2193453199,175612.54212542393,141241.71660085538
2009-05-06,227195.81092554488,281962.213391714,276752.89891525195,179279.46171771162,143719.8313941008
2009-05-07,226745.95889693286,280654.16047170386,274526.77355303627,176075.9400945487,141507.3080509607
2009-05-08,228572.23727545893,285707.19097345753,278994.34774098167,181103.79444357372,144981.27726155333
2009-05-11,229475.18479426118,287617.8447122238,278399.8248204978,178037.49151602807,142895.35899812236
2009-05-12,229916.0072941886,288835.5088796568,278552.05189506256,177489.0170943288,142472.56540448847
2009-05-13,228306.61635707595,285375.1691606658,273003.2376833549,173132.55104354766,139579.21362158982
2009-05-14,229790.4772245176,288805.5197792435,275750.4319166968,174509.53958982445,140445.68696053908
2009-05-15,230062.37518369823,289471.32685210207,275816.1838913817,175183.13876711723,140858.42318345307
2009-05-18,233918.07951812944,299123.22596262227,281396.7682621709,179991.33592267797,144211.974866967
2009-05-19,235875.92955881704,303495.30485855695,284422.0841493379,182635.48626529367,146007.3123941029
2009-05-20,237099.13391929877,307230.25410140655,286521.66592830437,184180.96009735946,146927.67010041786
2009-05-21,234126.7728743659,299093.60915614304,281826.0949459451,179374.42073665382,143598.05666120508
2009-05-22,235039.51209781365,300939.99848235684,282979.1563552968,180357.6769822113,144344.59109273416
2009-05-25,236268.2979809597,304280.00244169333,284880.90993796464,181256.76575443122,144847.13205049047
2009-05-26,237243.75958328575,306628.75654784904,286383.4336789154,182407.2447007805,145593.7205799024
2009-05-27,238978.758168579,310673.3336076694,289172.5497871482,184451.24614805012,146965.5314524003
2009-05-28,237459.05431314776,307097.16142938664,287115.7832005013,182130.418879773,145188.27012854858
2009-05-29,237534.3314122798,307294.227167281,287401.6668043899,182267.3870919969,145192.81172743344
2009-06-01,241865.78338244496,318489.37471401104,293850.29114461725,187629.87200952446,148901.37178519374
2009-06-02,242518.31254914647,319960.5380259768,295185.9054543257,188368.06989134257,149256.7477584144
2009-06-03,240577.62235333602,314552.2664218217,292188.42028894403,185146.4873677317,146969.09325453328
2009-06-04,240894.48317142538,315318.93649465253,292657.88972392137,185370.6528510206,147108.56546991455
2009-06-05,241467.07410058554,316479.67621147603,293799.8743292711,185958.95683750647,147363.64564711973
2009-06-08,241045.5220402671,315439.9854312205,293228.5846476416,184760.98067098713,146428.74886006617
2009-06-09,241211.92552635435,315289.4200651633,293259.93618879747,184682.48336585137,146421.55079339817
2009-06-10,242091.40868183793,317426.5504081625,294379.27791106317,185451.3719283203,146988.88498417885
2009-06-11,243954.0741510298,322107.09411149885,297027.6851158958,187335.83471651317,148317.89727373127
2009-06-12,243525.02691186717,320684.7176649118,296327.8454450208,186751.7060179073,147934.42323331523
2009-06-15,238887.16600005244,308101.44400534447,289129.4536093306,180822.007489643,143960.48951435313
2009-06-16,239301.82801580755,310367.9567154928,289643.2959628505,181088.15543762647,144127.01884478555
2009-06-17,235996.45358400268,302699.48065340996,284694.94474385784,178055.40723992267,142171.43322642375
2009-06-18,238170.1865506689,307824.82211138203,287528.5343777885,180078.71973077493,143716.48377019813
2009-06-19,239403.9802104704,311058.8517074314,289160.6635714821,181614.5918265392,144869.24044961072
2009-06-22,234986.73556710017,299060.2280385316,282021.5310395053,175635.2467966632,140965.858355766
2009-06-23,234576.7178757721,298670.98556676565,281330.26441644126,175021.7313220111,140516.92369464494
2009-06-24,238857.29874641367,309252.8334077936,287330.43481772667,179656.31520626607,143927.14069831872
2009-06-25,237368.7552389637,304760.62811503536,285401.699004739,178044.31186967177,142695.00799342457
2009-06-26,236153.92637892865,300561.87960387464,283587.8366690277,176757.2765990031,141934.04577200118
2009-06-29,240536.5472924282,311688.8094256574,289797.3335031969,181301.2640139289,145165.06952358823
2009-06-30,237622.59635022236,304471.05277453817,285441.85315912025,177536.07395040337,142477.19254421373
2009-07-01,242190.43646243797,317081.2603322017,291818.6019625092,182458.22496014813,146018.72095027004
2009-07-02,236935.24882007894,303374.6809465111,283676.19965903147,176169.79725116925,141818.1908082468
2009-07-03,237720.00805484326,305512.6933131624,285022.6455661878,176977.6812400839,142254.00695672078
2009-07-06,235933.31428265953,300925.70406893,282398.9371420476,174866.7283776332,140806.16842233317
2009-07-07,234356.56153725635,296306.63911240094,280053.3772366706,173270.6411145915,139739.42232294808
2009-07-08,231845.324168548,289925.1417944341,276236.92174930696,170775.94092865847,138095.2216258795
2009-07-09,233009.38645048795,292613.42005276104,277835.0612979503,171766.28500125674,138817.873170199
2009-07-10,230360.1585376176,285640.7539089148,273976.79094683117,169311.09915816723,137159.77501336794
2009-07-13,235182.0570817496,298204.399373378,280935.726530495,173643.20074319557,140089.79122377757
2009-07-14,237037.7641628935,302272.248203661,283817.541117652,175446.8445555734,141234.74530692023
2009-07-15,243247.77481182985,318635.94132241694,292600.12575277966,180963.85660354586,145066.90833735294
2009-07-16,244546.79976684385,322066.5621820745,295132.35765150015,182530.1851614568,145827.50081461488
2009-07-17,245151.22239014326,323913.78295151796,296587.75878143974,183716.68866937238,146425.5324393679
2009-07-20,247888.66108405593,331064.96246219205,300922.1617059729,186758.55935398518,148375.9063505856
2009-07-21,250172.85171884924,337216.9181468273,304539.3116465146,189639.43921768756,150302.94649896273
2009-07-22,250396.69634300462,338210.8135730396,305253.2277133378,189805.81306863888,150188.0336955561
2009-07-23,253104.14816081707,345126.58575030655,309479.48778725805,193524.366931338,152771.79048875408
2009-07-24,253397.72188592996,345796.68467857805,310233.17352292035,193715.00464099878,152738.3367861354
2009-07-27,253757.1313514412,346268.216151135,310739.0646521813,193424.08163632805,152460.1206870042
2009-07-28,252622.70218864075,344058.93277590757,309051.4984588943,191848.03118590306,151314.6633519611
2009-07-29,254594.19483437977,349417.3986361495,311840.4159899727,194386.55803299882,153186.8091235564
2009-07-30,257001.7878266058,355434.76607439644,315365.05662882206,197573.39991378743,155493.06676044362
2009-07-31,257616.95394576574,356498.98753593286,316141.32502741454,199070.4858824851,156700.805282593
2009-08-03,259706.52306567482,361570.55511953763,319167.3745110509,201589.4670350046,158543.31879681084
2009-08-04,259772.9467512207,361589.100041506,319259.5455085308,201156.77853386704,158185.59128638756
2009-08-05,259159.50789053537,359750.07185059675,318390.6287050998,199741.92957201647,157127.3156915465
2009-08-06,260065.8780740002,361813.6246872741,319796.14171309146,201025.84920988212,158023.46222102098
2009-08-07,261271.3527795881,364872.2639403459,321651.15628321545,202999.7731770555,159459.30554770574
2009-08-10,261447.88110189655,364899.0932443776,321925.0700786774,202200.56319006695,158806.52324139685
2009-08-11,260559.57647539838,362444.13333402516,320302.0568778199,199748.61725671298,157056.42847634075
2009-08-12,262601.31138685206,368080.5466548305,323099.1378489449,202671.6836661749,159278.8182786368
2009-08-13,263141.9571449243,369052.3662774431,323851.7690211859,203872.53140819896,160256.0407776556
2009-08-14,262932.2894594334,368414.0982553018,323124.80831472174,202478.88954531468,159315.74171516046
2009-08-17,261496.02612774077,364116.6351129467,320267.5414938883,197932.15324461978,156163.58318474903
2009-08-18,262908.96998610866,367754.5164186597,322210.4711685,199359.78998423266,157209.4129435439
2009-08-19,262958.5417298481,368144.14333882165,322027.96661952377,198716.80524251724,156777.06554900305
2009-08-20,266182.10759185266,376944.9021934618,326330.4919635679,201980.45752273602,159245.5631436113
2009-08-21,268587.0672161721,384045.668576954,329360.80485271016,208409.2093207131,164191.68438052994
2009-08-24,270707.33735352824,389359.7677102008,332120.0844099633,210460.84111687687,165763.35375458616
2009-08-25,272412.88951098686,394770.45247619576,334255.28250854457,212395.68355642082,167212.00381639964
2009-08-26,271359.23515708133,392499.6399990483,332677.93524681835,210837.7112721502,166090.52297052162
2009-08-27,270111.7875121533,389387.72648619226,330957.9271331408,209012.97231574752,164685.01919433908
2009-08-28,272641.0257682425,396567.5803255516,334190.10482563765,212769.27070278118,167560.74270202583
2009-08-31,271436.9000436139,393233.1356695236,332376.4567160342,210428.23183045414,165852.48626310963
2009-09-01,268781.33715752297,386536.61199078144,328468.7899117016,207014.44574308387,163452.92905279045
2009-09-02,267754.3955033119,384238.6210320898,326883.8854974102,205699.39259816534,162543.81440044433
2009-09-03,267018.81342099025,382043.45163732715,325791.5938999668,204620.85583940893,161805.4530713506
2009-09-04,269451.1334928,387922.7968586596,329134.3534503653,206852.16819559856,163421.66196866127
2009-09-07,273422.2703373239,398324.49435233406,334529.2885193947,210728.4289867495,166242.23440097342
2009-09-08,274673.1086112886,401945.56797347387,336216.2831588316,211976.66105518697,167162.8685380912
2009-09-09,277837.5762786445,410171.2578365062,340512.4406858322,215324.53277425846,169623.48761282602
2009-09-10,278435.84625922906,411685.83351083763,341566.70287746994,216423.52573567454,170401.72322227346
2009-09-11,279974.00797514786,415694.725741509,343781.3114765512,218749.68268980912,172119.57546353608
2009-09-14,280687.3140393201,417642.78116824076,344723.35361745575,217930.21750374927,171395.413321111
2009-09-15,281324.18614279974,418957.7246223216,345538.4571727485,217856.56131088617,171281.79834004588
2009-09-16,284456.3241709184,426601.0396051269,349668.77448443376,220662.43598168326,173373.5055839417
2009-09-17,286624.8223931533,432147.37686727283,352671.1484244181,223764.65538150465,175726.87675495993
2009-09-18,286388.35962438665,431992.6563381297,351993.0814776372,223211.05089223056,175333.62797672662
2009-09-21,284832.64500383526,428567.753357372,350975.24195888307,221819.2109393158,173858.78642538996
2009-09-22,285353.89384130976,429748.9766916927,351650.57768299355,222185.9527569553,174142.8925696591
2009-09-23,285600.6647229422,430047.75234403834,351719.41042879556,222027.45963480798,174057.9604823252
2009-09-24,282270.07272081805,420941.5254620847,346578.3821865273,218020.63654819506,171375.41452488428
2009-09-25,281589.56150129094,419317.5008926374,345365.6888004976,217068.41306140085,170742.54038401938
2009-09-28,286535.75368250464,432467.5011972777,352081.24845920154,221761.07761205928,174177.5231755003
2009-09-29,285963.8307449984,430500.54524824006,351365.0171103768,221103.65931467197,173648.86091539986
2009-09-30,285225.36660298955,428486.68617136375,350524.3579154855,220591.2702281859,173289.6511238353
2009-10-01,281049.84391926863,417319.38103702205,344599.67989328224,216268.01664581848,170227.94963487296
2009-10-02,276493.0495330076,405314.7814544988,337873.92590619373,211643.0034155562,167072.77257189908
2009-10-05,278005.0504179508,409161.86721542303,340143.6171967797,212913.02421656382,167835.50780413146
2009-10-06,284195.2998174518,424986.82009701227,348135.0191606129,218568.70018889816,172117.79912781258
2009-10-07,284567.454751979,425998.3224391222,348941.0703700224,219055.72586817504,172347.96262547033
2009-10-08,288493.8739830325,436641.46965834976,354257.9363057467,222860.0105930191,175095.9433553595
2009-10-09,288862.2661821339,437786.6118230053,354893.1543206766,223109.7921201684,175166.23706576065
2009-10-12,292040.124427396,446280.88300597994,359382.8487989705,226052.6861736789,177161.73664776885
2009-10-13,288915.5539574824,437549.1057479227,354919.76083526027,222623.8149413659,174763.7425109529
2009-10-14,294151.3518394258,451495.3860181626,361613.0486748257,227489.57170467882,178449.6683952219
2009-10-15,293979.65645287395,450911.7447089354,361680.08203119447,227731.80303918026,178513.45723180543
2009-10-16,290457.1325920511,441490.87376595463,356837.56619220437,224284.18118197782,175979.46197952228
2009-10-19,294533.3643477151,452259.2678380339,362419.2339587675,228912.7026268916,179300.81807509944
2009-10-20,292689.5128760744,447191.8061351424,359987.6804526369,226267.78348715694,177286.45204286772
2009-10-21,293103.74181792967,448703.20642271044,360811.5637399823,226755.88334545895,177492.53262051704
2009-10-22,289909.7262406366,440637.0352409948,356678.1665353756,223090.51428544958,174683.96861123043
2009-10-23,289744.5126973847,440134.5600661033,356882.5756475786,222906.1830614687,174329.74286489113
2009-10-26,286170.07630989567,431336.8999467384,351869.20218193746,218839.44262496792,171353.28772630665
2009-10-27,287026.03522984736,434000.88745766465,353070.0475851471,219767.46251855936,171969.8481154064
2009-10-28,282214.0371740919,421829.5587752647,346143.85343757976,214898.9740873227,168593.1875304451
2009-10-29,285265.36036301684,429065.9497921535,350519.1326211019,217650.1420802179,170472.7204760673
2009-10-30,279743.5148219128,414641.39371266676,342813.4935763036,212347.26547625478,166697.86430221022
2009-11-02,281533.86586854554,419264.5812083626,345632.9459843705,214083.46810846325,167756.32358839875
2009-11-03,278068.342200901,410825.7249806022,341204.41800225293,211065.71778416398,165459.54604805526
2009-11-04,282754.876942777,423173.3152266628,347624.79176496976,215265.0025930883,168481.40978831248
2009-11-05,286139.9456270459,431595.24808603164,352299.16787407344,218381.96011299777,170679.64545979028
2009-11-06,286577.65984382585,432225.2286901076,353228.2483164953,218843.34633006825,170908.84031453973
2009-11-09,290640.5720183628,443152.3902128392,358926.7698259567,222566.41317539412,173502.55862061397
2009-11-10,291424.002442939,444651.7906559973,360194.7369797962,223261.53061076015,173883.5349297582
2009-11-11,291571.32243567705,445132.4026499806,360533.9293193438,223554.86611137073,174001.9677449423
2009-11-12,291905.39288960537,446697.2833295202,361310.149202488,223889.01829531882,174065.56532249457
2009-11-13,291658.5713890734,446148.0746342239,361172.7711521805,223755.27901663262,173891.74770171632
2009-11-16,296768.63222916017,459967.8188129662,368115.68249752495,228235.36493873017,177105.75460333258
2009-11-17,294405.9544554692,453411.5573205996,365051.4958970402,225960.09429343016,175382.87630247886
2009-11-18,294658.73167880665,453234.3993933649,365548.6404206171,226141.96558633636,175430.76534808934
2009-11-19,289997.45909003855,440793.18578358745,359255.2611915709,222082.33746791014,172488.19679743247
2009-11-20,287681.95165772,434862.75241943344,356207.61506197555,220488.00626130783,171314.6953967273
2009-11-23,292579.2286463455,447739.0166688506,362933.9293398438,226159.1881618811,175432.97242043327
2009-11-24,290997.6373154943,443868.23861252546,360812.20461106463,223868.6880376986,173642.98997208255
2009-11-25,291573.47417916794,445101.45474458707,361489.5903362557,224096.55817510892,173824.4516218283
2009-11-26,284145.73194380954,425988.3751384955,350590.2407076456,215772.76391544618,167991.14479313773
2009-11-27,286531.4164615262,432050.1214656996,354247.4299155287,218219.73357564767,169615.48982015604
2009-11-30,284157.51913829835,425620.1577685382,351019.5595735891,215512.95706425377,167594.84450420164
2009-12-01,289495.2134706614,439351.4267382739,357907.70301147335,220788.54655737377,171643.1246888899
2009-12-02,290870.3518930002,443375.44107634726,359960.48882735305,222396.068712768,172719.72218011407
2009-12-03,291488.10185484437,445205.80512798904,361121.6878670132,222903.59581123563,172922.57630986624
2009-12-04,294800.5535093783,454291.52842375624,365932.29408930894,226791.13238837614,175673.4686517673
2009-12-07,295546.55586117913,456062.433375297,367001.9385647889,226755.37743945525,175589.44846866277
2009-12-08,292436.3129116321,447991.9333878095,362551.81840622885,222944.7687740646,172831.19632634855
2009-12-09,290299.4000057725,442852.2546575621,359538.29153658415,220697.41770068445,171225.26464269275
2009-12-10,292099.82880612795,447496.12657280784,361822.9120123603,222296.3373538751,172464.91150827857
2009-12-11,293277.10127674363,451299.2384547391,363462.9217412337,223559.7705562581,173380.21414845856
2009-12-14,296140.39100865764,458533.3377924405,367320.84262293857,225764.34072652215,174996.34731913373
2009-12-15,296874.1854849395,460740.22202246764,368410.06790546095,226489.96213878054,175485.3367837407
2009-12-16,300141.92169413803,468844.82853675866,372713.9730039859,229280.97300555615,177613.72953075985
2009-12-17,299474.59633375244,467375.741458316,371733.049918856,227780.98790803732,176499.48334059236
2009-12-18,296861.60869871435,460906.80283651286,368099.5377466005,225900.2271848457,175158.47938853546
2009-12-21,301347.5018385275,472923.94860632846,374120.1793416567,231116.52972336693,179059.3521044379
2009-12-22,302982.8794941059,477356.1130638077,376416.27776073397,232960.37265772425,180389.20447273107
2009-12-23,303897.54747649404,479773.2603120359,377604.3565715399,233861.1117437933,181073.2433555909
2009-12-24,304277.75092004164,480811.88867107796,378154.79056207166,234001.63388904973,181150.05213171523
2009-12-25,304588.59122400434,481582.03287464037,378680.29516526917,234001.63388175782,181081.79555058005
2009-12-28,306513.2386896809,486559.42550874845,381216.50603827013,235562.25699973633,182248.8768968968
2009-12-29,307573.57273947715,489251.44689441787,382691.0043091458,236643.10294230818,183034.5705152628
2009-12-30,306555.73022494005,486435.9264577248,381252.53780277184,234794.97783306474,181649.78517881676
2009-12-31,307027.892598179,487686.52517827693,381792.42121521966,235327.58760620424,182106.30757144908
2010-01-01,307376.1322189071,488543.08637873415,382408.87567652675,235327.60256582618,182016.10590634862
2010-01-04,310860.83302859147,497919.80660370394,386978.3043535747,238794.66152335683,184646.12989198038
2010-01-05,310540.1359098453,496629.08768999943,386518.10332701926,237881.47032052252,183981.33281067587
2010-01-06,310994.496130015,497630.6009527388,387193.61081614293,238214.66720264923,184228.74719811388
2010-01-07,311905.0729343259,500052.6314523562,388496.01512315293,239028.15304603058,184796.04406735083
2010-01-08,312667.5230247065,501862.47191609896,389778.85898315,240203.82601724798,185610.22854436838
2010-01-11,314067.4119652438,505522.6193904632,391727.1057413108,240385.55829618807,185629.9756738424
2010-01-12,312733.66684759664,501933.3245334406,389504.694011524,237257.34055877753,183397.16236328462
2010-01-13,313802.42208075814,504983.8532595023,391000.01256669464,237855.59806709684,183778.89529816204
2010-01-14,315039.62222444714,507969.9169015015,392768.91500348237,239034.0383345706,184613.60343773858
2010-01-15,311204.4746805,497918.1006673289,387531.6118448698,235681.38806961034,182084.94488836845
2010-01-18,313553.8360433498,504302.95412240253,390771.10887953703,237896.8848833638,183661.6916609785
2010-01-19,315773.3941564509,510382.9496922873,393951.0044851315,240413.42832170284,185469.45323540975
2010-01-20,311347.8101548873,498885.0554782453,387875.85862432874,235435.2554620215,181753.07318453764
2010-01-21,307765.98542926216,489337.1974527219,382717.3666966709,231379.44611803806,178811.66118779438
2010-01-22,305092.55301193765,482412.3434849187,378869.46590917924,228539.7584318825,176768.21335392643
2010-01-25,303072.8320834307,476630.3777255285,376055.0913827897,226287.16762904727,175096.45435397633
2010-01-26,305412.17241160426,482958.5082184149,379298.3384271982,228420.5802487933,176639.1823575328
2010-01-27,302642.5171422425,475536.05515551433,375491.8643767151,225771.048694221,174662.64062879555
2010-01-28,297810.0925776991,462580.92194928287,368887.60208626935,221507.55722076396,171531.2902145952
2010-01-29,302054.0603516673,474294.7064396641,374758.5920598428,225276.03771557225,174288.92069510254
2010-02-01,303418.8339968651,477669.3734218589,376972.1253063305,226475.79842113014,175024.03156832093
2010-02-02,307999.63090521016,489490.9868859475,383412.8089918178,230602.4791422099,177997.2364699306
2010-02-03,307725.27118396614,488845.42669726897,383217.52090842277,230367.88365106887,177744.0139227249
2010-02-04,300505.3206414076,470102.4292544403,373103.71373814106,223910.8520582622,173065.88600449148
2010-02-05,291619.1103868171,446974.2366282686,360605.4704801142,216240.4066274235,167576.41025046367
2010-02-08,294903.67688236886,456363.681871234,365173.6943938979,219009.61875374638,169524.84431844178
